,Age,Gender,Average GPA,Attendance (%),Internship Done,Placement Status,In_Robotics,In_Coding Club,Knows_Machine Learning,Knows_Java,Knows_C++,Knows_SQL,Knows_Data Science,Knows_Python,Knows_Web Development,Extracirricular Activities,Domain_Consulting,Domain_Core Engineering,Domain_Hardware,Domain_Higher Studies,Domain_None,Domain_Research,Domain_Software,Backlogs_Binned
1212,20,0,2.064327903869788,72,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1213,18,0,2.065596134857783,85,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0
1214,23,1,2.1198634561787513,91,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1
1215,18,0,2.0955609235597192,79,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
1216,20,0,2.0719132752590443,99,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1217,21,0,2.1077860146889784,88,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
1218,19,1,2.1447610078004784,89,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1219,23,0,2.064327903869788,62,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0
1220,20,0,2.143589361503588,93,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2
1221,22,0,2.0744289998562917,92,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1
1222,22,0,2.0135687975291283,71,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0
1223,20,0,2.0294631718735947,71,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
1224,18,1,2.1174596088673567,70,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1
1225,19,0,2.0476928433652555,92,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,2
1226,23,0,2.089391872533004,71,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
1227,23,0,2.020222182019865,99,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
1228,20,0,2.194999882314108,84,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1229,18,0,2.190535589185423,90,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
1230,18,1,2.0831845279586703,81,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
1231,21,1,2.0082140323914683,60,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1
1232,19,1,2.0438143640366846,76,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,2
1233,20,1,2.149433913499871,74,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1234,23,1,2.1198634561787513,91,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1
1235,21,0,2.075684492802124,77,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1236,22,0,2.188295946591918,62,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,2
1237,20,1,2.1529243184396396,78,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1
1238,22,1,2.122261538862764,64,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1239,22,1,2.0881534822818573,87,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1240,22,1,2.0918640616783932,80,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1
1241,19,1,2.0980179272527715,64,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,2
1242,19,1,2.05668455455722,68,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
1243,23,1,2.093097868127322,86,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1244,18,1,2.1447610078004784,64,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
1245,19,0,2.0554049638515943,91,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1246,22,1,2.1077860146889784,94,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1
1247,18,1,2.1412419425852827,94,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
1248,23,1,2.151762203259462,76,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1249,23,1,2.0255131996542803,70,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1
1250,19,0,2.0719132752590443,92,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0
1251,21,0,2.0881534822818573,71,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1
1252,23,0,1.9919755158985601,68,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0
1253,23,0,2.1198634561787513,91,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1
1254,18,0,2.0769384114617173,60,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
1255,23,0,2.127040520479115,76,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
1256,19,1,2.105352923464337,60,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
1257,23,1,2.1258479144939915,81,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0
1258,19,1,2.017566137961748,84,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
1259,21,0,2.1633230256605382,89,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
1260,18,1,2.0149030205422647,90,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
1261,22,0,2.0943301541735866,68,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1262,19,0,2.0906287310704004,65,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
1263,21,1,2.0731719286662407,68,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
1264,23,1,2.0943301541735866,82,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0
1265,18,0,2.064327903869788,68,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1266,21,0,2.1529243184396396,64,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1
1267,22,1,2.0943301541735866,68,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1268,18,1,2.05668455455722,86,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1
1269,22,1,2.1077860146889784,94,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1
1270,22,0,2.0592388343623163,71,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1
1271,21,0,2.2049722641270453,63,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0
1272,20,1,2.0373166153791646,67,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
1273,18,0,2.085672091430472,71,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
1274,18,1,2.0831845279586703,92,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1
1275,21,0,1.9851308622085946,78,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
1276,19,0,2.018895041811802,97,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1277,19,0,2.093097868127322,71,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1278,21,1,2.0881534822818573,77,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1
1279,21,1,2.089391872533004,73,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,2
1280,21,1,2.0592388343623163,95,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1
1281,18,0,2.0241930674493576,69,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1
1282,23,0,2.1114245875328868,76,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1
1283,22,0,2.1412419425852827,98,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0
1284,20,0,2.0399207835175526,88,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
1285,19,0,2.0719132752590443,93,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1
1286,19,0,2.1016921506146558,98,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
1287,19,1,2.064327903869788,97,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1288,21,0,2.1016921506146558,65,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
1289,19,1,2.201659174404085,66,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1
1290,19,1,2.0320878452963655,99,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0
1291,19,1,2.0980179272527715,60,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1292,23,1,1.958685340544036,94,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
1293,19,1,2.1090003439213802,60,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
1294,22,0,2.057962510002712,84,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
1295,18,1,2.084429083190875,81,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1296,23,0,2.0425181875752383,84,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1297,21,0,2.0906287310704004,62,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0
1298,18,1,2.0412203288596382,71,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1299,19,0,2.1090003439213802,60,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
1300,19,0,2.0906287310704004,79,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1
1301,20,0,2.143589361503588,67,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1302,21,1,2.0769384114617173,79,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,2
1303,22,0,2.0515563381903004,99,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0
1304,20,0,2.1126345090356,66,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
1305,20,1,2.096790180014449,76,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
1306,20,0,2.135349173618132,85,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1
1307,20,1,2.0399207835175526,65,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1
1308,18,0,2.0731719286662407,84,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1309,23,0,2.0373166153791646,97,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0
1310,22,1,2.0731719286662407,75,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0
1311,22,1,2.1102132003465894,71,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1312,19,1,1.998773638612381,85,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1313,18,0,2.0360119837525,84,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1
1314,18,1,2.1004689088719113,84,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
1315,18,1,2.169053700369523,66,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,2
1316,18,1,2.0554049638515943,81,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1317,18,0,2.0360119837525,86,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
1318,19,1,2.1471001901536506,70,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1
1319,18,1,2.038619547159581,93,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1
1320,20,1,2.0706530356467567,87,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
1321,20,0,2.028148247292285,95,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
1322,18,1,2.0980179272527715,75,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
1323,21,0,2.1077860146889784,75,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
1324,19,1,2.096790180014449,73,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1
1325,22,1,2.105352923464337,96,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0
1326,20,1,2.0451088625993306,60,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
1327,18,1,2.102913897864978,93,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1328,18,0,2.0554049638515943,81,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1329,23,1,2.0992441689760155,61,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1
1330,18,1,2.0744289998562917,82,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1
1331,19,1,2.0451088625993306,65,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,2
1332,22,1,2.0425181875752383,86,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,2
1333,21,0,2.1294214739848565,67,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1
1334,23,0,2.1041341542702074,84,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
1335,23,1,2.096790180014449,61,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1
1336,22,0,2.1341664413690826,68,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
1337,20,0,2.1174596088673567,61,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1338,19,1,2.084429083190875,62,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
1339,19,0,2.063058062429312,79,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
1340,21,1,2.0731719286662407,95,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1341,23,1,2.122261538862764,89,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1
1342,21,0,2.1016921506146558,69,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
1343,18,0,2.0943301541735866,61,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1344,18,1,2.0943301541735866,61,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1345,20,1,2.052840859882657,83,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1346,18,0,2.169053700369523,66,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,2
1347,22,1,2.1065702090680887,81,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
1348,19,0,2.0360119837525,86,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2
1349,19,0,2.1234584270966104,80,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0
1350,22,0,2.0360119837525,61,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1
1351,21,1,2.0373166153791646,63,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
1352,22,0,2.0268315914075385,82,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1
1353,20,1,2.0955609235597192,64,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,2
1354,19,1,2.0781907597781832,94,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
1355,23,0,2.0781907597781832,67,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
1356,18,0,2.064327903869788,89,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1357,18,1,2.086913556518537,78,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
1358,21,0,2.1447610078004784,74,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
1359,20,1,2.080690761080268,85,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0
1360,22,0,2.0515563381903004,72,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
1361,22,1,2.1186622548331173,68,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1
1362,22,1,2.1529243184396396,78,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
1363,22,0,2.05668455455722,71,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1
1364,19,0,2.0592388343623163,88,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1365,19,0,2.066862759472976,64,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
1366,23,0,2.0135687975291283,78,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1367,23,0,2.046401687601636,76,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
1368,18,1,2.150598735996164,61,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0
1369,23,1,2.084429083190875,81,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
1370,18,1,2.1424163408412245,61,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
1371,19,0,2.0731719286662407,98,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2
1372,18,1,2.1114245875328868,87,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1
1373,22,1,2.0028304393079956,85,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
1374,20,0,2.065596134857783,82,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1
1375,22,1,2.005525858729668,63,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0
1376,19,1,2.0881534822818573,77,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1377,21,0,2.0794415416798357,93,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1
1378,21,0,2.0731719286662407,68,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
1379,21,1,2.1294214739848565,67,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1
1380,23,0,2.093097868127322,67,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1381,21,0,2.1162555148025524,95,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1
1382,22,0,2.122261538862764,64,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1
1383,21,0,2.0476928433652555,65,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1
1384,19,0,2.0781907597781832,78,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
1385,23,1,2.1065702090680887,89,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
1386,18,1,2.105352923464337,72,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1
1387,18,1,2.0831845279586703,81,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
1388,23,0,2.1412419425852827,63,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1389,21,0,2.0476928433652555,84,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0
1390,23,1,2.096790180014449,61,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1
1391,23,1,2.066862759472976,60,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1
1392,18,0,2.1377104498038118,97,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1393,19,1,2.0831845279586703,78,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
1394,23,0,2.0918640616783932,70,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0
1395,21,1,2.085672091430472,65,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1
1396,18,1,2.0831845279586703,89,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
1397,20,0,2.0744289998562917,62,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
1398,23,1,1.9960599327407849,65,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1399,20,1,1.9782390361706734,68,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1400,18,1,2.075684492802124,63,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1401,23,0,2.075684492802124,67,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1402,19,1,2.0906287310704004,65,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
1403,22,0,2.0135687975291283,71,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0
1404,18,1,2.050270164379556,85,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1
1405,22,1,2.0399207835175526,76,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2
1406,18,1,2.128231705849268,74,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
1407,23,0,2.0693912058263346,62,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1408,19,0,1.9712993830601329,65,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1
1409,19,0,2.0781907597781832,72,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1
1410,18,0,2.0918640616783932,97,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,2
1411,21,0,2.0706530356467567,76,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1
1412,22,1,2.046401687601636,89,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1
1413,18,1,2.0693912058263346,79,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
1414,23,0,2.063058062429312,66,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1
1415,23,0,2.046401687601636,98,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1416,18,1,2.0943301541735866,61,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1417,22,0,2.0014800002101243,85,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
1418,23,0,2.0906287310704004,69,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1
1419,20,1,1.979621206397625,86,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1420,18,0,2.0215475632609334,79,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1
1421,22,0,2.0943301541735866,90,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
1422,21,1,2.0515563381903004,91,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1423,23,0,2.0980179272527715,92,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0
1424,19,1,2.0592388343623163,85,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1425,18,1,2.131796772013764,83,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1
1426,22,0,2.060513531794317,97,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,2
1427,23,0,2.151762203259462,76,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1428,20,1,2.066862759472976,67,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1429,21,1,2.066862759472976,76,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2
1430,18,1,2.061786606441115,61,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1431,23,1,2.1041341542702074,84,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
1432,22,1,2.0992441689760155,80,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2
1433,18,0,2.085672091430472,71,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
1434,21,0,2.1198634561787513,67,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1435,18,0,2.0769384114617173,60,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
1436,20,0,2.096790180014449,95,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1
1437,23,1,2.066862759472976,60,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1
1438,18,0,2.1258479144939915,61,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1439,19,0,2.0744289998562917,64,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1440,22,0,1.9960599327407849,94,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1
1441,21,1,2.0515563381903004,91,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1442,22,1,2.050270164379556,68,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1443,23,1,2.143589361503588,83,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1444,23,1,2.066862759472976,60,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1
1445,20,1,2.066862759472976,85,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
1446,22,1,2.061786606441115,72,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0
1447,20,1,1.9878743481543455,79,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
1448,19,0,2.1234584270966104,62,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1449,22,1,2.048982334195127,98,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1
1450,22,1,2.1587147225743437,64,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
